;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,122880
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
691,-0.7501,0.00189756
692,-0.75,0.00189756
693,-0.7499,0.00189756
694,-0.7498,0.00189756
695,-0.7497,0.00189756
696,-0.7496,0.00189756
697,-0.7495,0.00189756
698,-0.7494,0.00189756
699,-0.7493,0.00189756
700,-0.7492,0.00189756
701,-0.7491,0.00189756
702,-0.749,0.00189756
703,-0.7489,0.00189756
704,-0.7488,0.00189756
705,-0.7487,0.00189756
706,-0.7486,0.00189756
707,-0.7485,0.00189756
708,-0.7484,0.00189756
709,-0.7483,0.00189756
710,-0.7482,0.00189756
711,-0.7481,0.00189756
712,-0.748,0.00189756
713,-0.7479,0.00189756
714,-0.7478,0.00189756
715,-0.7477,0.00189756
716,-0.7476,0.00189756
717,-0.7475,0.00189756
718,-0.7474,0.00189756
719,-0.7473,0.00189756
720,-0.7472,0.00189756
721,-0.7471,0.00189756
722,-0.747,0.00189756
723,-0.7469,0.00189756
724,-0.7468,0.00189756
725,-0.7467,0.00189756
726,-0.7466,0.00189756
727,-0.7465,0.00189756
728,-0.7464,0.00189756
729,-0.7463,0.00189756
730,-0.7462,0.00189756
731,-0.7461,0.00189756
732,-0.746,0.00189756
733,-0.7459,0.00189756
734,-0.7458,0.00189756
735,-0.7457,0.00189756
736,-0.7456,0.00189756
737,-0.7455,0.00189756
738,-0.7454,0.00189756
739,-0.7453,0.00189756
740,-0.7452,0.00189756
741,-0.7451,0.00189756
742,-0.745,0.00189756
743,-0.7449,0.00189756
744,-0.7448,0.00189756
745,-0.7447,0.00189756
746,-0.7446,0.00189756
747,-0.7445,0.00189756
748,-0.7444,0.00189756
749,-0.7443,0.00189756
750,-0.7442,0.00189756
751,-0.7441,0.00189756
752,-0.744,0.00189756
753,-0.7439,0.00189756
754,-0.7438,0.00189756
755,-0.7437,0.00189756
756,-0.7436,0.00189756
757,-0.7435,0.00189756
758,-0.7434,0.00189756
759,-0.7433,0.00189756
760,-0.7432,0.00189756
761,-0.7431,0.00189756
762,-0.743,0.00189756
763,-0.7429,0.00189756
764,-0.7428,0.00189756
765,-0.7427,0.00189756
766,-0.7426,0.00189756
767,-0.7425,0.00189756
768,-0.7424,0.00189756
769,-0.7423,0.00189756
770,-0.7422,0.00189756
771,-0.7421,0.00189756
772,-0.742,0.00189756
773,-0.7419,0.00189756
774,-0.7418,0.00189756
775,-0.7417,0.00189756
776,-0.7416,0.00189756
777,-0.7415,0.00189756
778,-0.7414,0.00189756
779,-0.7413,0.00189756
780,-0.7412,0.00189756
781,-0.7411,0.00189756
782,-0.741,0.00189756
783,-0.7409,0.00189756
784,-0.7408,0.00189756
785,-0.7407,0.00189756
786,-0.7406,0.00189756
787,-0.7405,0.00189756
788,-0.7404,0.00189756
789,-0.7403,0.00189756
790,-0.7402,0.00189756
791,-0.7401,0.00189756
792,-0.74,0.00189756
793,-0.7399,0.00189756
794,-0.7398,0.00189756
795,-0.7397,0.00189756
796,-0.7396,0.00189756
797,-0.7395,0.00189756
798,-0.7394,0.00189756
799,-0.7393,0.00189756
800,-0.7392,0.00189756
801,-0.7391,0.00189756
802,-0.739,0.00189756
803,-0.7389,0.00189756
804,-0.7388,0.00189756
805,-0.7387,0.00189756
806,-0.7386,0.00189756
807,-0.7385,0.00189756
808,-0.7384,0.00189756
809,-0.7383,0.00189756
810,-0.7382,0.00189756
811,-0.7381,0.00189756
812,-0.738,0.00189756
813,-0.7379,0.00189756
814,-0.7378,0.00189756
815,-0.7377,0.00189756
816,-0.7376,0.00189756
817,-0.7375,0.00189756
818,-0.7374,0.00189756
819,-0.7373,0.00189756
820,-0.7372,0.00189756
821,-0.7371,0.00189756
822,-0.737,0.00189756
823,-0.7369,0.00189756
824,-0.7368,0.00189756
825,-0.7367,0.00189756
826,-0.7366,0.00189756
827,-0.7365,0.00189756
828,-0.7364,0.00189756
829,-0.7363,0.00189756
830,-0.7362,0.00189756
831,-0.7361,0.00189756
832,-0.736,0.00189756
833,-0.7359,0.00189756
834,-0.7358,0.00189756
835,-0.7357,0.00189756
836,-0.7356,0.00189756
837,-0.7355,0.00189756
838,-0.7354,0.00189756
839,-0.7353,0.00189756
840,-0.7352,0.00189756
841,-0.7351,0.00189756
842,-0.735,0.00189756
843,-0.7349,0.00189756
844,-0.7348,0.00189756
845,-0.7347,0.00189756
846,-0.7346,0.00189756
847,-0.7345,0.00189756
848,-0.7344,0.00189756
849,-0.7343,0.00189756
850,-0.7342,0.00189756
851,-0.7341,0.00189756
852,-0.734,0.00189756
853,-0.7339,0.00189756
854,-0.7338,0.00189756
855,-0.7337,0.00189756
856,-0.7336,0.00189756
857,-0.7335,0.00189756
858,-0.7334,0.00189756
859,-0.7333,0.00189756
860,-0.7332,0.00189756
861,-0.7331,0.00189756
862,-0.733,0.00189756
863,-0.7329,0.00189756
864,-0.7328,0.00189756
865,-0.7327,0.00189756
866,-0.7326,0.00189756
867,-0.7325,0.00189756
868,-0.7324,0.00189756
869,-0.7323,0.00189756
870,-0.7322,0.00189756
871,-0.7321,0.00189756
872,-0.732,0.00189756
873,-0.7319,0.00189756
874,-0.7318,0.00189756
875,-0.7317,0.00189756
876,-0.7316,0.00189756
877,-0.7315,0.00189756
878,-0.7314,0.00189756
879,-0.7313,0.00189756
880,-0.7312,0.00189756
881,-0.7311,0.00189756
882,-0.731,0.00189756
883,-0.7309,0.00189756
884,-0.7308,0.00189756
885,-0.7307,0.00189756
886,-0.7306,0.00189756
887,-0.7305,0.00189756
888,-0.7304,0.00189756
889,-0.7303,0.00189756
890,-0.7302,0.00189756
891,-0.7301,0.00189756
892,-0.73,0.00189756
893,-0.7299,0.00189756
894,-0.7298,0.00189756
895,-0.7297,0.00189756
896,-0.7296,0.00189756
897,-0.7295,0.00189756
898,-0.7294,0.00189756
899,-0.7293,0.00189756
900,-0.7292,0.00189756
901,-0.7291,0.00189756
902,-0.729,0.00189756
903,-0.7289,0.00189756
904,-0.7288,0.00189756
905,-0.7287,0.00189756
906,-0.7286,0.00189756
907,-0.7285,0.00189756
908,-0.7284,0.00189756
909,-0.7283,0.00189756
910,-0.7282,0.00189756
911,-0.7281,0.00189756
912,-0.728,0.00189756
913,-0.7279,0.00189756
914,-0.7278,0.00189756
915,-0.7277,0.00189756
916,-0.7276,0.00189756
917,-0.7275,0.00189756
918,-0.7274,0.00189756
919,-0.7273,0.00189756
920,-0.7272,0.00189756
921,-0.7271,0.00189756
922,-0.727,0.00189756
923,-0.7269,0.00189756
924,-0.7268,0.00189756
925,-0.7267,0.00189756
926,-0.7266,0.00189756
927,-0.7265,0.00189756
928,-0.7264,0.00189756
929,-0.7263,0.00189756
930,-0.7262,0.00189756
931,-0.7261,0.00189756
932,-0.726,0.00189756
933,-0.7259,0.00189756
934,-0.7258,0.00189756
935,-0.7257,0.00189756
936,-0.7256,0.00189756
937,-0.7255,0.00189756
938,-0.7254,0.00189756
939,-0.7253,0.00189756
940,-0.7252,0.00189756
941,-0.7251,0.00189756
942,-0.725,0.00189756
943,-0.7249,0.00189756
944,-0.7248,0.00189756
945,-0.7247,0.00189756
946,-0.7246,0.00189756
947,-0.7245,0.00189756
948,-0.7244,0.00189756
949,-0.7243,0.00189756
950,-0.7242,0.00189756
951,-0.7241,0.00189756
952,-0.724,0.00189756
953,-0.7239,0.00189756
954,-0.7238,0.00189756
955,-0.7237,0.00189756
956,-0.7236,0.00189756
957,-0.7235,0.00189756
958,-0.7234,0.00189756
959,-0.7233,0.00189756
960,-0.7232,0.00189756
961,-0.7231,0.00189756
962,-0.723,0.00189756
963,-0.7229,0.00189756
