;Scopy version,f4beeb1
;Exported on,Sunday December 22/12/2024
;Device,M2K
;Nr of samples,65536
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
955,-0.7237,0.128718
956,-0.7236,0.128718
957,-0.7235,0.128718
958,-0.7234,0.128718
959,-0.7233,0.128718
960,-0.7232,0.128718
961,-0.7231,0.128718
962,-0.723,0.128718
963,-0.7229,0.128718
964,-0.7228,0.128718
965,-0.7227,0.128718
966,-0.7226,0.128718
967,-0.7225,0.128718
968,-0.7224,0.128718
969,-0.7223,0.128718
970,-0.7222,0.130374
971,-0.7221,0.130374
972,-0.722,0.130374
973,-0.7219,0.130374
974,-0.7218,0.130374
975,-0.7217,0.130374
976,-0.7216,0.130374
977,-0.7215,0.130374
978,-0.7214,0.130374
979,-0.7213,0.130374
980,-0.7212,0.130374
981,-0.7211,0.130374
982,-0.721,0.130374
983,-0.7209,0.130374
984,-0.7208,0.130374
985,-0.7207,0.130374
986,-0.7206,0.130374
987,-0.7205,0.130374
988,-0.7204,0.130374
989,-0.7203,0.130374
990,-0.7202,0.130374
991,-0.7201,0.130374
992,-0.72,0.130374
993,-0.7199,0.130374
994,-0.7198,0.130374
995,-0.7197,0.130374
996,-0.7196,0.130374
997,-0.7195,0.130374
998,-0.7194,0.130374
999,-0.7193,0.130374
1000,-0.7192,0.130374
1001,-0.7191,0.130374
1002,-0.719,0.130374
1003,-0.7189,0.130374
1004,-0.7188,0.130374
1005,-0.7187,0.130374
1006,-0.7186,0.130374
1007,-0.7185,0.130374
1008,-0.7184,0.130374
1009,-0.7183,0.130374
1010,-0.7182,0.130374
1011,-0.7181,0.130374
1012,-0.718,0.130374
1013,-0.7179,0.130374
1014,-0.7178,0.130374
1015,-0.7177,0.130374
1016,-0.7176,0.130374
1017,-0.7175,0.130374
1018,-0.7174,0.130374
1019,-0.7173,0.130374
1020,-0.7172,0.130374
1021,-0.7171,0.130374
1022,-0.717,0.130374
1023,-0.7169,0.130374
1024,-0.7168,0.130374
1025,-0.7167,0.130374
1026,-0.7166,0.130374
1027,-0.7165,0.130374
1028,-0.7164,0.130374
1029,-0.7163,0.130374
1030,-0.7162,0.130374
1031,-0.7161,0.130374
1032,-0.716,0.130374
1033,-0.7159,0.130374
1034,-0.7158,0.130374
1035,-0.7157,0.130374
